comment,score
足球课老师让带4号足球，宝贝自己选的，很喜欢，不知能用多久，有待时间的考验。,5
质量非常好，儿子爱不惜手,5
给宝宝买的，大小合适，做工精致，非常喜欢,5
世达足球质量很好，高中时就用的这个牌子的球。,5
孩子很喜欢，有空去球场试试,5
送货好快，试用了几天，郊果还不错，很满意,5
标准的4号足球，孩子很喜欢。,5
质量没得说，非常好，儿子超喜欢,5
外观颜值：很好，质感很光滑做工质量：不错,5
很不错，发货快，品质还可以，物美价廉,5
足球很漂亮，孩子很喜欢，刚拿到就跑着踢着玩，外观质量都很好,5
大小尺寸很合适，假期做好的的玩具了,5
这个图案我儿子很喜欢，送的球袋也太简单了，其他还好,5
足球不错，大小合适，送货快，孩子很喜欢,5
孩子非常喜欢，不错，期待已久。物美价廉，是孩子亲自选的颜色。,5
京东物流速度快，态度超好。足球不错，还送了个球针。,5
非常好用，超值，强烈推荐购买非常好用，超值，强烈推荐购买非常好用，超值，强烈推荐购买,5
包装完美，物美价廉，推荐小学生学校练球购买！,5
球不错，好看实用，儿子很喜欢！,5
物流非常快，老牌子，孩子很喜欢,5
外观颜值：非常感谢感谢，没有别的了材质手感：适合小朋友玩,5
又一次选择，速度，孩子很喜欢，哈哈哈,5
终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。,5
球到的很快，小孩踢踢玩儿足够了，挺好的,5
给我家5岁儿子买的！孩子玩的很开心！新球场，新足球，新球鞋，健康快乐每一天！,5
"已经用了一段时间,很不错值这个价.",5
很好很快很方便 很好很块很实惠！！！,5
"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",5
给孩子买的足球，很喜欢，做工也不错,5
这款足球很不错，小孩非常喜欢，脚感也很不错。,5
谢谢京东给我们非常时期带来实惠的价格 快递小哥发货速度快,5
买给弟弟的，他很喜欢哦，喜欢款式，自己踢了下，感觉还不错,5
足球不错，买回来孩子很喜欢，跟图片一样，挺软的,5
足球不错，气味不大，孩子很喜欢，只附带了气针，如果再给个网兜就更人性化了,5
东西是正品，质量杠杠的，有需要还会回购。快递一如既往的快。,5
质量很好，大小合适，满意!要是能送个打气球针就更好了!,5
前天晚上下的单，第二天下午到货，京东快递不会让人失望，球质量手感都还不错，小孩很喜欢,5
质量非常好，京东购物就是放心！,5
还可以，孩子很喜欢，以后还会买,5
比超市价格优惠，京东的快递也是让人放心。真的很不错。对这笔交易很满意。希望以后能一如既往做的好。,5
很好物流超快，送了球针可惜没送网袋！！！,5
发货非常的快，上午买的，下午就送到了，赞一个,5
足球收到了，是正品，儿子很喜欢，支持京东。,5
质量好价格便宜，使用起来非常好质量好价格便宜，使用起来非常好,5
孩子很喜欢，很不错的足球,5
质量好大小合适孩子很喜欢下次还买,5
做工质量：做工挺好，朋友推荐买的，孩子很喜欢。,5
孩子很喜欢，有时间就被拉出去和孩子一起踢，以至于没有自己的时间了,5
质量很好快递很快服务态度很好值得购买。,5
物流很快，质量也很好，小朋友很喜欢，下次还会购买的，推荐一下,5
产品很不错，孩子很喜欢，现在购物已经全面转移到京东了，京东的送货很牛棒，产品也不错！,5
正好有女，非常喜欢送给小朋友做生日礼物，也很受欢迎,5
给孩子买的，特别喜欢，推荐购买,5
东西非常好，小孩子比较喜欢，颜色也很炫酷,5
收到货了 小孩很喜欢，看着质量还不错的，满意，谢谢啦，物流很快的。,5
大小尺寸是5号的球，对于孩子来说发现特别适合。外观是经典的黑白色，孩子非常喜欢，刚到货就迫不及待地打开了来玩，并且天天吵着要到楼下去玩球，颜值很高。卖家很贴心地赠送了打气筒和气针，还把球已经打满了气。,5
火车牛皮名字也十分的霸气！用手摸着皮子手感也不错。黑白的传统颜色也是相当的给力！卖家服务也很到位，服务也很有耐心很好！是不错的店商，试了试脚感十分的不错，卖家也送了也样东东，球针.打气筒.网兜.还有护腕,5
很漂亮的足球，孩子学校体育课用。质量非常棒，还赠了 网兜 和 打气筒……一只在京东商城里买家里的用品，服务和送货速度真的很好！非常满意的一次购物！,5
给儿子买的八岁了，玩的很高兴，质量也不错，买个篮球足球，锻炼身体棒棒哒！,5
京东购物的体验一向都很不错??双十一的物流也不慢。两个球都充好气了，比预期的效果更好，好评！,5
??不错啊，又便宜又好，没有出现漏气啊破皮啊啥的，丫头玩得很开心,5
大小尺寸：合适，外观颜值：很好，做工质量：好好好材质手感：好好好,5
价廉物美，但没有非常好的场地的环境下踢，踢坏了也不心疼，很好,5
很好 京东快递快的没法说  质量很好 价格便宜 孩子非常喜欢,5
非常漂亮，材质也不错，带气针，气筒，物有所值,5
买回来儿子很喜欢，拿来玩了，质量真的很好，物流也快，满意。,5
还可以 小孩子很喜欢，京东购物放心送货快，快递小哥服务好,5
价格便宜，质量很好，还赠送了打气筒和网兜，女儿踢得很开心。,5
质量很不错，价格也优惠，比在外面店里买便宜很多，物流超给力，第一天买，第二天就到了。,5
京东物流方便快速 最重要送货上门 物品很好 值得够买 赶上活动 价格很美丽,5
足球很好，孩子很喜欢，赠品也好，气筒，气针还有网兜。,5
活动价格非常实惠 送货上门 物流很快 非常好,5
孩子很喜欢，带出去踢了，不硬，软软的，还可以,5
自己在京东购物，已经有9年了，说真心话，是看着京东一步一步壮大起来的，配送服务特别好，送到家，当日达或者次日达，配送小哥很有耐心。京东配送的包装，都是用了气泡袋的，还有京东纸箱，包装点赞，而且京东PLUS会员，会有京豆奖励，京豆可以抵扣现金，还有京享值积分。,5
物美价廉。感觉还可以。还送有气筒。网套。上脚感觉还可以。希望耐踢,5
现在的这款足球值得购买，不心疼随便踢。感觉很耐磨。很喜欢。没气针，不过好像气很足,5
京豆京豆！质量非常好，与卖家描述的完全一致，非常满意，真 的很喜欢，完全超出期望值，发货速度非常快，包 装非常仔细、严实，物流公司服务态度很好，运送 速度很快，很满意的一次购质量很好，希望更多的 朋友信赖．,5
质量挺好的。发货很快。很喜欢。很棒,5
足球质量不错，手感很好也挺结实，中国老品牌值得信赖！,5
非常棒，便宜，有气管，针，网兜,5
质量不错 老品牌 儿子很喜欢,5
真心不错 推荐大家购买 还送了网球套 气针 出气筒,5
儿子很喜欢，晚上睡觉都想看着它睡，希望质量可以,5
宝贝收到，很好我孙子也很喜欢，给京东点赞，给物流点赞！,5
很复古的味道，比起花花绿绿的球更简约。,5
很好的足球，老牌子了，很好。京东物流快，快递小哥也很好，还会选择火车头，还会选择京东。,5
这球不错，孩子很喜欢,5
宝贝非常好，多次购买，趁着做活动多备点，京东物流快，小哥热情，下次再来！,5
挺好的，儿子也喜欢，京东快递很给力啊谢谢！,5
很漂亮儿子很喜欢 希望能坚持运动下去,5
篮球非常好，孩子非常喜欢，价格优惠。值得拥有。孩子课外的好朋友。,5
小孩子练习用，开心就好，京东商城速度很快哦，服务态度一流的！,5
足球很好，玩的很爽，继续努力,5
发货飞速，宝贝质量做工很不错，很漂亮实用，是正品，好评！,5
这是一个非常好的品牌，值得信赖，这个球软软的，踢着很舒服。,5
不错，儿子很喜欢，还带打气筒，打气针,5
简直物超所值 质量十分好发货速度也很快,5
打7折后价格很美丽，质量也好,5
小朋友很喜欢，刚到货就屁颠屁颠踢起了！,5
好评 物美价廉 就是昆明jd比太给力,5
还不错 感觉质量还不错 就这个价真的是超值了,5
物美价廉，物有所值，值得购买！,5
买来就开始玩 很喜欢 不错,5
不错，很便宜，小孩很高兴。,5
一个足球送了一个网兜，一个打气筒。发货速度很快！,5
快递速度非常快，送货员态度非常好，质量不错，货真价实，满意,5
球外观手感不错，物流很快，小哥态度不错，好评。,5
东西很好很便宜，快递也很快。,5
不错，很好用，一直相信京东！,5
收到了，收到了！！！儿子很开心！！！超级喜欢！！！物流给力，快递员给力！物超所值？京东！京东！！！,5
质量很好，价钱如何，手感也不错。,5
第一次买足球，质量真的没话说，就是随便玩玩这个球真的很划算。非常好。,5
物流很快，买家态度好，还是京东最好，什么都好，我购物的地点,5
京东的物流挺快的，还送货上门。这个要比其他垃圾快递只到楼下要好很多。京东的物流挺快的，还送货上门。这个要比其他垃圾快递只到楼下要好很多。,5
活动很给力，用的非常开心，感谢！加油！！,5
足球不错，小朋友很喜欢。还送了网兜，气筒等,5
很不错，晚上就带娃及体验一下,5
东西非常好的，我们权利都是非常喜欢的东西非常好的，我们权利都是非常喜欢的,5
质量很好，踢了两个月了还没坏,5
买给弟弟的，他很喜欢，篮球足球都有了,5
京东真的是很方便，越来越离不了东西是又快又好,5
